#x-xd
151	1.60291e-08	0	151	-4.09828e-08	0	151	4.09828e-08	0	151	1.60291e-08	0	151	-1.60291e-08	0	151	4.09828e-08	0	151	-4.09828e-08	0	151	-1.60291e-08	0	
152	1.44262e-08	0	152	-3.68845e-08	0	152	3.68845e-08	0	152	1.44262e-08	0	152	-1.44262e-08	0	152	3.68845e-08	0	152	-3.68845e-08	0	152	-1.44262e-08	0	
153	1.29835e-08	0	153	-3.31961e-08	0	153	3.31961e-08	0	153	1.29835e-08	0	153	-1.29835e-08	0	153	3.31961e-08	0	153	-3.31961e-08	0	153	-1.29835e-08	0	
154	1.16852e-08	0	154	-2.98765e-08	0	154	2.98765e-08	0	154	1.16852e-08	0	154	-1.16852e-08	0	154	2.98765e-08	0	154	-2.98765e-08	0	154	-1.16852e-08	0	
155	1.05167e-08	0	155	-2.68888e-08	0	155	2.68888e-08	0	155	1.05167e-08	0	155	-1.05167e-08	0	155	2.68888e-08	0	155	-2.68888e-08	0	155	-1.05167e-08	0	
156	9.465e-09	0	156	-2.41999e-08	0	156	2.41999e-08	0	156	9.465e-09	0	156	-9.465e-09	0	156	2.41999e-08	0	156	-2.41999e-08	0	156	-9.465e-09	0	
157	8.5185e-09	0	157	-2.178e-08	0	157	2.178e-08	0	157	8.5185e-09	0	157	-8.5185e-09	0	157	2.178e-08	0	157	-2.178e-08	0	157	-8.5185e-09	0	
158	7.66665e-09	0	158	-1.9602e-08	0	158	1.9602e-08	0	158	7.66665e-09	0	158	-7.66665e-09	0	158	1.9602e-08	0	158	-1.9602e-08	0	158	-7.66665e-09	0	
159	6.89999e-09	0	159	-1.76418e-08	0	159	1.76418e-08	0	159	6.89999e-09	0	159	-6.89999e-09	0	159	1.76418e-08	0	159	-1.76418e-08	0	159	-6.89999e-09	0	
160	6.20999e-09	0	160	-1.58776e-08	0	160	1.58776e-08	0	160	6.20999e-09	0	160	-6.20999e-09	0	160	1.58776e-08	0	160	-1.58776e-08	0	160	-6.20999e-09	0	
161	5.58899e-09	0	161	-1.42898e-08	0	161	1.42898e-08	0	161	5.58899e-09	0	161	-5.58899e-09	0	161	1.42898e-08	0	161	-1.42898e-08	0	161	-5.58899e-09	0	
162	5.03009e-09	0	162	-1.28608e-08	0	162	1.28608e-08	0	162	5.03009e-09	0	162	-5.03009e-09	0	162	1.28608e-08	0	162	-1.28608e-08	0	162	-5.03009e-09	0	
163	4.52708e-09	0	163	-1.15748e-08	0	163	1.15748e-08	0	163	4.52708e-09	0	163	-4.52708e-09	0	163	1.15748e-08	0	163	-1.15748e-08	0	163	-4.52708e-09	0	
164	4.07437e-09	0	164	-1.04173e-08	0	164	1.04173e-08	0	164	4.07437e-09	0	164	-4.07437e-09	0	164	1.04173e-08	0	164	-1.04173e-08	0	164	-4.07437e-09	0	
165	3.66694e-09	0	165	-9.37555e-09	0	165	9.37555e-09	0	165	3.66694e-09	0	165	-3.66694e-09	0	165	9.37555e-09	0	165	-9.37555e-09	0	165	-3.66694e-09	0	
166	3.30024e-09	0	166	-8.438e-09	0	166	8.438e-09	0	166	3.30024e-09	0	166	-3.30024e-09	0	166	8.438e-09	0	166	-8.438e-09	0	166	-3.30024e-09	0	
167	2.97022e-09	0	167	-7.5942e-09	0	167	7.5942e-09	0	167	2.97022e-09	0	167	-2.97022e-09	0	167	7.5942e-09	0	167	-7.5942e-09	0	167	-2.97022e-09	0	
168	2.6732e-09	0	168	-6.83478e-09	0	168	6.83478e-09	0	168	2.6732e-09	0	168	-2.6732e-09	0	168	6.83478e-09	0	168	-6.83478e-09	0	168	-2.6732e-09	0	
169	2.40588e-09	0	169	-6.1513e-09	0	169	6.1513e-09	0	169	2.40588e-09	0	169	-2.40588e-09	0	169	6.1513e-09	0	169	-6.1513e-09	0	169	-2.40588e-09	0	
170	2.16529e-09	0	170	-5.53617e-09	0	170	5.53617e-09	0	170	2.16529e-09	0	170	-2.16529e-09	0	170	5.53617e-09	0	170	-5.53617e-09	0	170	-2.16529e-09	0	
171	1.94876e-09	0	171	-4.98255e-09	0	171	4.98255e-09	0	171	1.94876e-09	0	171	-1.94876e-09	0	171	4.98255e-09	0	171	-4.98255e-09	0	171	-1.94876e-09	0	
172	1.75388e-09	0	172	-4.4843e-09	0	172	4.4843e-09	0	172	1.75388e-09	0	172	-1.75388e-09	0	172	4.4843e-09	0	172	-4.4843e-09	0	172	-1.75388e-09	0	
